year,model,variant,score_name,guard_name,num_days,mean_return,cumulative_return,sharpe,switch_count,same_code_streak_days,avg_entry_cost_bps,avg_exit_cost_bps,strategy,state_column,bad_side,threshold,fallback,fallback_top_k
2018,Transformer,single_head_csrank_topq_v1,baseline,plain_top1,242,0.006755111960619836,-0.4315092329391147,0.7781645611171265,152,89,0.0,0.0,baseline:plain_top1,,,,,
2018,Transformer,single_head_csrank_topq_v1,baseline,market_cc_std:high:cash:top3,242,0.007255728769999999,0.8982038707409838,1.1197689782988467,132,109,0.0,0.0,baseline:market_cc_std:high:cash:top3,market_cc_std,high,0.021800026277835206,cash,3.0
2018,Transformer,single_head_csrank_topq_v1,baseline,market_cc_std:high:topk_rollover:top3,242,0.006755111960619836,-0.4315092329391147,0.7781645611171265,152,89,0.0,0.0,baseline:market_cc_std:high:topk_rollover:top3,market_cc_std,high,0.021800026277835206,topk_rollover,3.0
2018,Transformer,single_head_csrank_topq_v1,baseline,market_cc_std:high:topk_rollover:top5,242,0.006755111960619836,-0.4315092329391147,0.7781645611171265,152,89,0.0,0.0,baseline:market_cc_std:high:topk_rollover:top5,market_cc_std,high,0.021800026277835206,topk_rollover,5.0
2018,Transformer,single_head_csrank_topq_v1,baseline,market_amplitude_mean:high:cash:top3,242,0.0057030011117355384,0.41533490945087204,0.8775808234809923,131,110,0.0,0.0,baseline:market_amplitude_mean:high:cash:top3,market_amplitude_mean,high,3.2785519689020823,cash,3.0
2018,Transformer,single_head_csrank_topq_v1,baseline,market_amplitude_mean:high:topk_rollover:top3,242,0.006755111960619836,-0.4315092329391147,0.7781645611171265,152,89,0.0,0.0,baseline:market_amplitude_mean:high:topk_rollover:top3,market_amplitude_mean,high,3.2785519689020823,topk_rollover,3.0
2018,Transformer,single_head_csrank_topq_v1,baseline,market_amplitude_mean:high:topk_rollover:top5,242,0.006755111960619836,-0.4315092329391147,0.7781645611171265,152,89,0.0,0.0,baseline:market_amplitude_mean:high:topk_rollover:top5,market_amplitude_mean,high,3.2785519689020823,topk_rollover,5.0
2018,Transformer,single_head_csrank_topq_v1,baseline,market_amount_top10_share:low:cash:top3,242,0.0037683514411983444,-0.10878288691230797,0.6964664391333484,112,129,0.0,0.0,baseline:market_amount_top10_share:low:cash:top3,market_amount_top10_share,low,0.7540060270343996,cash,3.0
2018,Transformer,single_head_csrank_topq_v1,baseline,market_amount_top10_share:low:topk_rollover:top3,242,0.006755111960619836,-0.4315092329391147,0.7781645611171265,152,89,0.0,0.0,baseline:market_amount_top10_share:low:topk_rollover:top3,market_amount_top10_share,low,0.7540060270343996,topk_rollover,3.0
2018,Transformer,single_head_csrank_topq_v1,baseline,market_amount_top10_share:low:topk_rollover:top5,242,0.006755111960619836,-0.4315092329391147,0.7781645611171265,152,89,0.0,0.0,baseline:market_amount_top10_share:low:topk_rollover:top5,market_amount_top10_share,low,0.7540060270343996,topk_rollover,5.0
2018,Transformer,single_head_csrank_topq_v1,baseline,market_cc_mean:high:cash:top3,242,0.005063522442561981,0.17743772135357272,0.7312514941679318,172,69,0.0,0.0,baseline:market_cc_mean:high:cash:top3,market_cc_mean,high,0.0006963317834142522,cash,3.0
2018,Transformer,single_head_csrank_topq_v1,baseline,market_cc_mean:high:topk_rollover:top3,242,0.006755111960619836,-0.4315092329391147,0.7781645611171265,152,89,0.0,0.0,baseline:market_cc_mean:high:topk_rollover:top3,market_cc_mean,high,0.0006963317834142522,topk_rollover,3.0
2018,Transformer,single_head_csrank_topq_v1,baseline,market_cc_mean:high:topk_rollover:top5,242,0.006755111960619836,-0.4315092329391147,0.7781645611171265,152,89,0.0,0.0,baseline:market_cc_mean:high:topk_rollover:top5,market_cc_mean,high,0.0006963317834142522,topk_rollover,5.0
2018,Transformer,single_head_csrank_topq_v1,style_neutral,plain_top1,242,0.009024736325000001,4.254463004224654,2.159510721349192,174,67,0.0,0.0,style_neutral:plain_top1,,,,,
2018,Transformer,single_head_csrank_topq_v1,style_neutral,market_cc_std:high:cash:top3,242,0.005731705212355374,2.166440391517748,2.018008705846803,142,99,0.0,0.0,style_neutral:market_cc_std:high:cash:top3,market_cc_std,high,0.021800026277835206,cash,3.0
2018,Transformer,single_head_csrank_topq_v1,style_neutral,market_cc_std:high:topk_rollover:top3,242,0.009024736325000001,4.254463004224654,2.159510721349192,174,67,0.0,0.0,style_neutral:market_cc_std:high:topk_rollover:top3,market_cc_std,high,0.021800026277835206,topk_rollover,3.0
2018,Transformer,single_head_csrank_topq_v1,style_neutral,market_cc_std:high:topk_rollover:top5,242,0.009024736325000001,4.254463004224654,2.159510721349192,174,67,0.0,0.0,style_neutral:market_cc_std:high:topk_rollover:top5,market_cc_std,high,0.021800026277835206,topk_rollover,5.0
2018,Transformer,single_head_csrank_topq_v1,style_neutral,market_amplitude_mean:high:cash:top3,242,0.005838235484876033,2.2032726883611935,1.9977074457038866,140,101,0.0,0.0,style_neutral:market_amplitude_mean:high:cash:top3,market_amplitude_mean,high,3.2785519689020823,cash,3.0
2018,Transformer,single_head_csrank_topq_v1,style_neutral,market_amplitude_mean:high:topk_rollover:top3,242,0.009024736325000001,4.254463004224654,2.159510721349192,174,67,0.0,0.0,style_neutral:market_amplitude_mean:high:topk_rollover:top3,market_amplitude_mean,high,3.2785519689020823,topk_rollover,3.0
2018,Transformer,single_head_csrank_topq_v1,style_neutral,market_amplitude_mean:high:topk_rollover:top5,242,0.009024736325000001,4.254463004224654,2.159510721349192,174,67,0.0,0.0,style_neutral:market_amplitude_mean:high:topk_rollover:top5,market_amplitude_mean,high,3.2785519689020823,topk_rollover,5.0
2018,Transformer,single_head_csrank_topq_v1,style_neutral,market_amount_top10_share:high:cash:top3,242,0.00645494126086777,2.7256971894034914,2.2521931125206343,113,128,0.0,0.0,style_neutral:market_amount_top10_share:high:cash:top3,market_amount_top10_share,high,0.7540060270343996,cash,3.0
2018,Transformer,single_head_csrank_topq_v1,style_neutral,market_amount_top10_share:high:topk_rollover:top3,242,0.009024736325000001,4.254463004224654,2.159510721349192,174,67,0.0,0.0,style_neutral:market_amount_top10_share:high:topk_rollover:top3,market_amount_top10_share,high,0.7540060270343996,topk_rollover,3.0
2018,Transformer,single_head_csrank_topq_v1,style_neutral,market_amount_top10_share:high:topk_rollover:top5,242,0.009024736325000001,4.254463004224654,2.159510721349192,174,67,0.0,0.0,style_neutral:market_amount_top10_share:high:topk_rollover:top5,market_amount_top10_share,high,0.7540060270343996,topk_rollover,5.0
2018,Transformer,single_head_csrank_topq_v1,style_neutral,market_cc_mean:low:cash:top3,242,0.0053961024587603325,1.848624085117613,1.8126156920768237,171,70,0.0,0.0,style_neutral:market_cc_mean:low:cash:top3,market_cc_mean,low,0.0006963317834142522,cash,3.0
2018,Transformer,single_head_csrank_topq_v1,style_neutral,market_cc_mean:low:topk_rollover:top3,242,0.009024736325000001,4.254463004224654,2.159510721349192,174,67,0.0,0.0,style_neutral:market_cc_mean:low:topk_rollover:top3,market_cc_mean,low,0.0006963317834142522,topk_rollover,3.0
